easting	northing	depth	day number	days from start 1995	decimal year	Mw	rupture diameter	LATITUDE	LONGITUDE
-2179.8	-967.20	-2613.0	35948.03568287	1248.0356829	1998.4194	1.0626	38.782	35.231364	138.985742
2730.5	3800.4	133.00	35952.29707176	1252.2970718	1998.4306	0.52812	20.960	35.274333	139.039697
2389.4	4609.2	-9.0000	35952.91087963	1252.9108796	1998.4306	0.70628	25.732	35.281624	139.035937
2476.8	3897.2	18.000	35953.05349537	1253.0534954	1998.4333	1.2408	47.611	35.275208	139.036898
1916.4	-2512.7	-5615.0	35955.09621528	1255.0962153	1998.4389	0.97352	35.002	35.217432	139.030729
-491.40	3574.4	-2288.0	35959.84951389	1259.8495139	1998.4500	0.61720	23.224	35.272298	139.004281
-397.00	3529.6	-2217.0	35960.06694444	1260.0669444	1998.4528	0.97352	35.002	35.271895	139.005322
-208.80	-1099.1	-6908.0	35960.07168981	1260.0716898	1998.4528	1.5080	64.763	35.230172	139.007389
-463.40	3579.1	-2275.0	35960.07552083	1260.0755208	1998.4528	1.1517	42.970	35.272339	139.004590
-459.30	3496.7	-2123.0	35960.07908565	1260.0790857	1998.4528	0.43904	18.917	35.271598	139.004639
-450.00	3526.5	-2114.0	35960.08968750	1260.0896875	1998.4528	1.4189	58.451	35.271867	139.004736
-433.30	3515.0	-2185.0	35960.09068287	1260.0906829	1998.4528	1.7752	88.095	35.271761	139.004915
-498.50	3605.3	-1958.0	35960.10427083	1260.1042708	1998.4528	0.79536	28.511	35.272575	139.004199
-465.70	3539.6	-2136.0	35960.33942130	1260.3394213	1998.4528	1.3298	52.753	35.271985	139.004574
-422.80	3618.0	-2334.0	35960.56346065	1260.5634607	1998.4528	0.61720	23.224	35.272689	139.005046
-293.20	3542.9	-2439.0	35960.57469907	1260.5746991	1998.4528	0.61720	23.224	35.272013	139.006462
-492.00	3496.2	-2020.0	35960.61424769	1260.6142477	1998.4528	0.79536	28.511	35.271594	139.004281
-509.30	3663.7	-2005.0	35960.64525463	1260.6452546	1998.4528	1.6862	79.508	35.273104	139.004085
-497.10	3572.6	-2305.0	35960.77660880	1260.7766088	1998.4528	0.70628	25.732	35.272282	139.004215
691.70	-2457.1	-4642.0	35961.00640046	1261.0064005	1998.4556	0.97352	35.002	35.217932	139.017285
-402.90	3542.7	-2381.0	35963.81217593	1263.8121759	1998.4611	0.43904	18.917	35.272013	139.005257
-347.80	3467.5	-475.00	35966.58226852	1266.5822685	1998.4694	1.8643	97.609	35.271334	139.005859
-2.2000	3383.3	-196.00	35966.82310185	1266.8231019	1998.4694	0.17180	13.907	35.270577	139.009668
-349.70	3969.4	-942.00	35967.31917824	1267.3191782	1998.4722	0.17180	13.907	35.275859	139.005843
-2093.5	46.500	-367.00	35969.83135417	1269.8313542	1998.4778	1.8643	97.609	35.240499	138.986686
-2020.4	37.100	-228.00	35969.87600694	1269.8760069	1998.4778	1.4189	58.451	35.240413	138.987484
-1326.2	-310.30	-629.00	35970.17162037	1270.1716204	1998.4806	-0.18452	9.2272	35.237284	138.995117
-1450.6	-441.30	-672.00	35970.18025463	1270.1802546	1998.4806	0.17180	13.907	35.236100	138.993750
2175.4	4582.9	-584.00	35973.16565972	1273.1656597	1998.4889	0.79536	28.511	35.281388	139.033594
-274.10	-563.90	-726.00	35975.94776620	1275.9477662	1998.4944	0.34996	17.073	35.234998	139.006673
1147.8	1862.7	-1571.0	35987.23210648	1287.2321065	1998.5278	0.17180	13.907	35.256868	139.022298
1116.6	1799.0	-1324.0	35987.24343750	1287.2434375	1998.5278	0.70628	25.732	35.256295	139.021956
1075.1	1916.3	-1413.0	35987.30195602	1287.3019560	1998.5278	0.43904	18.917	35.257353	139.021501
-919.60	5883.2	-518.00	35987.77001157	1287.7700116	1998.5278	0.70628	25.732	35.293107	138.999577
-155.20	3588.9	-922.00	35992.53949074	1292.5394907	1998.5417	0.26088	15.409	35.272428	139.007975
-816.00	5301.0	-1087.0	36001.83053241	1301.8305324	1998.5667	0.97352	35.002	35.287858	139.000716
-1019.1	5104.9	-1167.0	36001.84328704	1301.8432870	1998.5667	1.0626	38.782	35.286092	138.998486
-545.90	-1068.4	-44.000	36005.54665509	1305.5466551	1998.5778	0.88444	31.590	35.230448	139.003695
513.10	2634.0	-791.00	36007.92940972	1307.9294097	1998.5833	0.79536	28.511	35.263822	139.015316
861.10	1327.2	-1215.0	36021.69802083	1321.6980208	1998.6194	0.97352	35.002	35.252043	139.019141
1097.7	-698.10	-3917.0	36023.66584491	1323.6658449	1998.6250	1.2408	47.611	35.233789	139.021745
2761.9	1867.9	-3645.0	36024.58728009	1324.5872801	1998.6278	0.79536	28.511	35.256917	139.040023
1895.9	-2233.8	-5237.0	36048.41616898	1348.4161690	1998.6917	1.6862	79.508	35.219946	139.030518
515.80	-2248.2	-4619.0	36053.44204861	1353.4420486	1998.7056	1.0626	38.782	35.219816	139.015348
999.60	-1799.6	-3998.0	36066.23730324	1366.2373032	1998.7417	0.79536	28.511	35.223861	139.020671
-14.400	5105.2	-1708.0	36073.54282407	1373.5428241	1998.7611	1.2408	47.611	35.286096	139.009521
62.900	4978.0	-2230.0	36073.59430556	1373.5943056	1998.7611	0.97352	35.002	35.284949	139.010368
533.40	5322.0	-1593.0	36073.60473380	1373.6047338	1998.7611	1.3298	52.753	35.288049	139.015544
574.90	4934.7	-1470.0	36073.66288194	1373.6628819	1998.7611	0.97352	35.002	35.284558	139.015999
100.80	5067.3	-1841.0	36073.76174769	1373.7617477	1998.7611	1.1517	42.970	35.285754	139.010791
2584.0	3768.5	-228.00	36074.75949074	1374.7594907	1998.7639	0.61720	23.224	35.274048	139.038086
387.10	4985.7	-1779.0	36074.96568287	1374.9656829	1998.7639	0.43904	18.917	35.285018	139.013932
-457.10	3544.6	-2510.0	36081.05995370	1381.0599537	1998.7833	0.34996	17.073	35.272030	139.004655
-437.70	3504.5	-2428.0	36081.10027778	1381.1002778	1998.7833	1.1517	42.970	35.271667	139.004867
-449.30	3597.6	-2535.0	36081.10572917	1381.1057292	1998.7833	1.0626	38.782	35.272506	139.004753
-483.90	3591.9	-2503.0	36081.11530093	1381.1153009	1998.7833	1.0626	38.782	35.272457	139.004362
-482.60	3586.9	-2521.0	36081.12214120	1381.1221412	1998.7833	0.26088	15.409	35.272412	139.004378
-415.20	3554.9	-2338.0	36081.13218750	1381.1321875	1998.7833	2.2206	147.11	35.272123	139.005127
-462.80	3609.7	-2554.0	36081.13825231	1381.1382523	1998.7833	1.0626	38.782	35.272616	139.004606
-512.90	3626.6	-1869.0	36081.14028935	1381.1402893	1998.7833	0.52812	20.960	35.272770	139.004053
-1396.6	2242.9	-3074.0	36081.14317130	1381.1431713	1998.7833	0.70628	25.732	35.260295	138.994336
-520.20	3553.0	-2207.0	36081.14589120	1381.1458912	1998.7833	0.70628	25.732	35.272103	139.003971
-497.90	3616.9	-2314.0	36081.14711806	1381.1471181	1998.7833	0.52812	20.960	35.272681	139.004215
-431.10	3586.9	-2165.0	36081.16284722	1381.1628472	1998.7833	0.43904	18.917	35.272408	139.004948
-450.40	3597.0	-2580.0	36081.17140046	1381.1714005	1998.7833	1.0626	38.782	35.272502	139.004736
-431.70	3596.2	-2606.0	36081.20453704	1381.2045370	1998.7833	0.97352	35.002	35.272493	139.004948
-435.20	3592.2	-2499.0	36081.53030093	1381.5303009	1998.7833	1.9534	108.15	35.272457	139.004899
-396.00	3611.9	-2564.0	36081.54711806	1381.5471181	1998.7833	2.3097	163.00	35.272636	139.005339
-359.40	3482.7	-2300.0	36081.55034722	1381.5503472	1998.7833	1.1517	42.970	35.271472	139.005729
-517.00	3619.9	-2171.0	36081.55251157	1381.5525116	1998.7833	0.79536	28.511	35.272709	139.004004
-414.80	3601.4	-2476.0	36081.59922454	1381.5992245	1998.7833	0.79536	28.511	35.272542	139.005127
-492.60	3583.3	-2697.0	36081.70890046	1381.7089005	1998.7833	1.1517	42.970	35.272380	139.004264
-427.70	3591.6	-2646.0	36081.87443287	1381.8744329	1998.7833	1.5971	71.758	35.272453	139.004980
-444.70	3638.1	-2655.0	36081.88186343	1381.8818634	1998.7833	2.3988	180.61	35.272872	139.004801
-445.70	3600.2	-2476.0	36081.88527778	1381.8852778	1998.7833	0.43904	18.917	35.272530	139.004785
-457.90	3617.0	-2708.0	36081.92943287	1381.9294329	1998.7833	1.2408	47.611	35.272681	139.004655
-494.10	3637.7	-2669.0	36082.12436343	1382.1243634	1998.7861	1.0626	38.782	35.272868	139.004248
-402.00	3557.1	-2383.0	36082.64171296	1382.6417130	1998.7861	1.6862	79.508	35.272144	139.005273
914.70	-1272.2	-4110.0	36087.58896991	1387.5889699	1998.8000	1.4189	58.451	35.228613	139.019727
-2277.6	-1111.7	-3859.0	36090.27048611	1390.2704861	1998.8083	1.5080	64.763	35.230058	138.984668
884.60	2252.9	-994.00	36090.64469907	1390.6446991	1998.8083	0.52812	20.960	35.260388	139.019401
-2515.6	-1271.7	-3714.0	36094.15699074	1394.1569907	1998.8194	1.2408	47.611	35.228617	138.982048
-365.10	3828.3	-2380.0	36097.50215278	1397.5021528	1998.8278	0.88444	31.590	35.274585	139.005680
-481.00	3796.0	-2653.0	36097.95877315	1397.9587731	1998.8278	0.79536	28.511	35.274296	139.004395
-544.30	3815.1	-2633.0	36097.96281250	1397.9628125	1998.8278	0.97352	35.002	35.274467	139.003711
625.50	-1628.5	-4318.0	36123.78584491	1423.7858449	1998.8972	0.61720	23.224	35.225403	139.016553
630.50	-3595.7	-4513.0	36127.98517361	1427.9851736	1998.9083	0.88444	31.590	35.207670	139.016618
1022.7	-1223.3	-3702.0	36129.03339120	1429.0333912	1998.9139	1.1517	42.970	35.229053	139.020915
1457.7	-2534.8	-5469.0	36146.66902778	1446.6690278	1998.9611	1.9534	108.15	35.217232	139.025700
1913.6	-2406.3	-5142.0	36147.67667824	1447.6766782	1998.9639	0.97352	35.002	35.218392	139.030713
216.00	4626.9	-1956.0	36157.90484954	1457.9048495	1998.9917	0.17180	13.907	35.281783	139.012061
1616.0	2425.9	-877.00	36162.21936343	1462.2193634	1999.0028	-0.18452	9.2272	35.261947	139.027441
1316.1	-1102.4	-3934.0	36165.11414352	1465.1141435	1999.0111	0.70628	25.732	35.230143	139.024137
850.40	2751.5	-678.00	36167.94451389	1467.9445139	1999.0167	0.34996	17.073	35.264880	139.019027
1543.5	-1941.7	-5172.0	36169.89781250	1469.8978125	1999.0222	0.52812	20.960	35.222579	139.026644
1134.5	-2143.2	-5247.0	36170.03035880	1470.0303588	1999.0250	1.4189	58.451	35.220764	139.022152
269.40	4743.8	-1609.0	36176.95409722	1476.9540972	1999.0417	0.70628	25.732	35.282837	139.012646
1495.6	-1730.9	-3782.0	36194.95010417	1494.9501042	1999.0889	0.43904	18.917	35.224479	139.026107
1400.5	-1670.3	-4763.0	36223.61592593	1523.6159259	1999.1750	1.0626	38.782	35.225024	139.025065
1008.5	-1913.8	-3387.0	36224.36718750	1524.3671875	1999.1778	0.43904	18.917	35.222831	139.020768
911.00	-410.40	-4302.0	36227.47114583	1527.4711458	1999.1861	0.79536	28.511	35.236381	139.019694
2389.5	-360.40	371.00	36230.35444444	1530.3544444	1999.1944	1.1517	42.970	35.236833	139.035937
-81.700	-631.10	-1646.0	36230.37708333	1530.3770833	1999.1944	0.61720	23.224	35.234391	139.008789
-757.20	-3251.8	-4211.0	36230.73064815	1530.7306481	1999.1944	1.4189	58.451	35.210771	139.001367
2422.3	-223.40	341.00	36230.73966435	1530.7396644	1999.1944	0.88444	31.590	35.238066	139.036296
3240.0	-112.00	143.00	36231.35091435	1531.3509143	1999.1972	0.52812	20.960	35.239071	139.045280
2221.9	-197.00	204.00	36238.11700231	1538.1170023	1999.2167	0.61720	23.224	35.238306	139.034098
1638.3	-1017.8	-1361.0	36263.18703704	1563.1870370	1999.2833	1.3298	52.753	35.230904	139.027686
938.00	2062.7	-568.00	36268.05247685	1568.0524769	1999.2972	0.26088	15.409	35.258671	139.019987
1256.3	-1673.2	-3896.0	36279.02091435	1579.0209144	1999.3278	0.88444	31.590	35.225000	139.023486
-708.00	-2913.9	-3716.0	36287.04847222	1587.0484722	1999.3500	0.88444	31.590	35.213814	139.001904
2097.2	547.90	-2953.0	36287.73353009	1587.7335301	1999.3500	0.79536	28.511	35.245020	139.032731
1683.3	147.50	307.00	36304.33726852	1604.3372685	1999.3972	1.5080	64.763	35.241410	139.028174
1549.5	-1998.5	-2551.0	36364.93974537	1664.9397454	1999.5611	0.34996	17.073	35.222066	139.026709
1549.5	-2031.7	-2505.0	36364.94023148	1664.9402315	1999.5611	0.34996	17.073	35.221765	139.026709
1536.3	-1991.0	-2443.0	36364.95306713	1664.9530671	1999.5611	0.26088	15.409	35.222135	139.026563
708.00	642.80	-1926.0	36369.10305556	1669.1030556	1999.5750	0.79536	28.511	35.245874	139.017464
661.60	-1860.9	-4244.0	36370.00633102	1670.0063310	1999.5778	0.70628	25.732	35.223307	139.016960
576.90	-2375.9	-4435.0	36375.40384259	1675.4038426	1999.5889	1.4189	58.451	35.218665	139.016016
1598.0	-1949.0	-5252.0	36376.34596065	1676.3459606	1999.5917	0.97352	35.002	35.222514	139.027246
-8.2000	3172.8	-3067.0	36379.13912037	1679.1391204	1999.6000	1.0626	38.782	35.268677	139.009587
982.00	-643.70	-4286.0	36379.60263889	1679.6026389	1999.6000	0.88444	31.590	35.234277	139.020475
807.10	-4059.3	-4308.0	36392.27138889	1692.2713889	1999.6361	1.2408	47.611	35.203491	139.018555
1508.8	-2311.0	-1239.0	36400.29817130	1700.2981713	1999.6583	0.26088	15.409	35.219250	139.026253
879.90	-3163.2	-2917.0	36407.29601852	1707.2960185	1999.6750	1.3298	52.753	35.211568	139.019352
1521.2	2622.0	-3742.0	36408.28697917	1708.2869792	1999.6778	0.082720	12.551	35.263713	139.026400
2089.7	-1817.4	-4376.0	36415.79241898	1715.7924190	1999.6972	0.34996	17.073	35.223698	139.032633
895.10	1952.4	-996.00	36418.02744213	1718.0274421	1999.7056	0.082720	12.551	35.257678	139.019515
1624.0	2883.1	-1224.0	36428.25841435	1728.2584143	1999.7333	0.70628	25.732	35.266064	139.027523
1256.4	-810.70	-3386.0	36460.01508102	1760.0150810	1999.8222	1.2408	47.611	35.232772	139.023486
866.90	-1545.7	-4366.0	36472.99479167	1772.9947917	1999.8528	0.97352	35.002	35.226147	139.019206
911.90	795.10	222.00	36483.19582176	1783.1958218	1999.8833	0.88444	31.590	35.247245	139.019710
-362.10	-1431.8	-1057.0	36490.58150463	1790.5815046	1999.9028	0.26088	15.409	35.227173	139.005713
538.90	-2346.3	-4783.0	36534.23689815	1834.2368981	2000.0222	0.88444	31.590	35.218933	139.015609
2355.9	555.80	-3481.0	36534.61680556	1834.6168056	2000.0222	0.52812	20.960	35.245089	139.035563
895.20	-832.30	-2810.0	36536.33657407	1836.3365741	2000.0278	0.88444	31.590	35.232576	139.019515
797.70	-1964.9	-4290.0	36536.59439815	1836.5943982	2000.0278	0.70628	25.732	35.222367	139.018441
421.20	3756.9	-2651.0	36548.07262731	1848.0726273	2000.0611	0.70628	25.732	35.273942	139.014307
-707.50	-346.60	-2412.0	36554.67707176	1854.6770718	2000.0778	1.4189	58.451	35.236955	139.001904
-232.80	-791.50	-2243.0	36554.67833333	1854.6783333	2000.0778	0.97352	35.002	35.232947	139.007129
-697.70	-342.00	-2084.0	36554.69628472	1854.6962847	2000.0778	0.26088	15.409	35.236995	139.002018
-626.70	-377.90	-2060.0	36554.99542824	1854.9954282	2000.0778	0.52812	20.960	35.236674	139.002799
-277.30	-516.20	-2280.0	36555.01259259	1855.0125926	2000.0806	-0.0063600	11.328	35.235425	139.006641
-653.40	-376.30	-2426.0	36555.03758102	1855.0375810	2000.0806	0.52812	20.960	35.236686	139.002507
656.40	2910.6	-1127.0	36578.21409722	1878.2140972	2000.1417	-0.0063600	11.328	35.266313	139.016895
1151.2	-895.50	-3758.0	36583.84351852	1883.8435185	2000.1556	0.082720	12.551	35.232007	139.022331
1510.9	-2683.3	-5452.0	36583.98585648	1883.9858565	2000.1556	0.43904	18.917	35.215894	139.026286
1672.1	-2067.5	-5110.0	36597.75311343	1897.7531134	2000.1972	0.70628	25.732	35.221444	139.028060
771.50	-2265.7	-5192.0	36603.05158565	1903.0515856	2000.2139	1.3298	52.753	35.219657	139.018164
709.40	-772.80	-2269.0	36605.01104167	1905.0110417	2000.2194	0.70628	25.732	35.233114	139.017480
1200.8	-929.80	-3617.0	36605.02833333	1905.0283333	2000.2194	0.43904	18.917	35.231698	139.022868
398.90	-2129.1	-4219.0	36608.13665509	1908.1366551	2000.2278	0.26088	15.409	35.220890	139.014062
1745.7	-48.300	855.00	36613.15872685	1913.1587269	2000.2417	1.8643	97.609	35.239644	139.028857
720.60	-1466.8	-4387.0	36613.31359954	1913.3135995	2000.2417	1.5971	71.758	35.226860	139.017594
1134.4	2202.7	-1176.0	36624.67424769	1924.6742477	2000.2694	-0.45176	6.7834	35.259932	139.022152
1147.2	2077.6	-1594.0	36624.95609954	1924.9560995	2000.2694	0.52812	20.960	35.258805	139.022282
1531.3	-1854.2	-4963.0	36627.93047454	1927.9304745	2000.2778	1.7752	88.095	35.223368	139.026514
1288.7	-1944.5	-5232.0	36627.93081019	1927.9308102	2000.2778	1.5080	64.763	35.222555	139.023844
2442.3	625.30	-3076.0	36629.14149306	1929.1414931	2000.2833	0.70628	25.732	35.245715	139.036523
1050.2	-573.30	-2595.0	36634.87278935	1934.8727894	2000.2972	0.70628	25.732	35.234912	139.021224
1010.6	-677.50	-2903.0	36634.87681713	1934.8768171	2000.2972	0.17180	13.907	35.233972	139.020785
1041.8	-774.60	-2923.0	36634.87973380	1934.8797338	2000.2972	2.1316	132.77	35.233097	139.021126
1024.2	-1604.6	-4519.0	36643.21876157	1943.2187616	2000.3222	2.8442	301.60	35.225614	139.020931
941.20	-1625.7	-4079.0	36643.23219907	1943.2321991	2000.3222	0.70628	25.732	35.225427	139.020020
704.80	-1519.7	-4313.0	36643.25814815	1943.2581482	2000.3222	0.88444	31.590	35.226383	139.017432
904.70	-1671.7	-4192.0	36643.26721065	1943.2672107	2000.3222	0.70628	25.732	35.225012	139.019629
881.00	-1781.5	-3633.0	36643.27405093	1943.2740509	2000.3222	0.70628	25.732	35.224023	139.019368
821.20	-1913.9	-4069.0	36643.30322917	1943.3032292	2000.3222	0.88444	31.590	35.222831	139.018701
986.90	-2001.3	-4179.0	36643.97172454	1943.9717245	2000.3222	0.70628	25.732	35.222042	139.020524
-194.80	-4575.6	-5417.0	36656.74115741	1956.7411574	2000.3583	1.4189	58.451	35.198836	139.007552
-1116.2	3865.7	-5182.0	36661.03328704	1961.0332870	2000.3722	1.1517	42.970	35.274923	138.997412
1221.8	-619.90	-1592.0	36661.12763889	1961.1276389	2000.3722	-0.095440	10.224	35.234493	139.023112
2387.3	1412.4	-3379.0	36663.68662037	1963.6866204	2000.3778	0.43904	18.917	35.252812	139.035921
-590.20	-986.00	-2886.0	36663.68799769	1963.6879977	2000.3778	1.0626	38.782	35.231193	139.003206
-593.40	-964.30	-2720.0	36663.70615741	1963.7061574	2000.3778	1.0626	38.782	35.231388	139.003174
-621.60	-926.00	-2709.0	36663.70637731	1963.7063773	2000.3778	0.79536	28.511	35.231734	139.002848
-672.60	-1207.2	-2975.0	36663.70734954	1963.7073495	2000.3778	1.1517	42.970	35.229199	139.002295
-546.60	-1184.3	-2929.0	36663.79042824	1963.7904282	2000.3778	0.17180	13.907	35.229407	139.003678
1169.5	-576.30	-2637.0	36666.93327546	1966.9332755	2000.3861	-0.36268	7.5161	35.234884	139.022526
467.40	-3149.3	-4848.0	36670.67241898	1970.6724190	2000.3972	1.4189	58.451	35.211694	139.014811
334.00	-2216.4	-4785.0	36670.88049769	1970.8804977	2000.3972	1.2408	47.611	35.220101	139.013346
131.30	-1654.5	-4919.0	36670.97461806	1970.9746181	2000.3972	0.61720	23.224	35.225167	139.011133
1105.2	-764.00	-3876.0	36673.77842593	1973.7784259	2000.4056	1.4189	58.451	35.233195	139.021826
939.40	-1803.4	-2103.0	36713.93568287	2013.9356829	2000.5139	0.26088	15.409	35.223824	139.020003
998.40	-1687.6	-1944.0	36713.93583333	2013.9358333	2000.5139	0.34996	17.073	35.224870	139.020654
1661.4	-1205.0	-2423.0	36713.93851852	2013.9385185	2000.5139	0.26088	15.409	35.229220	139.027930
1180.0	-1790.2	-2344.0	36713.93887731	2013.9388773	2000.5139	0.17180	13.907	35.223942	139.022640
887.40	-1832.9	-2099.0	36713.94005787	2013.9400579	2000.5139	0.52812	20.960	35.223560	139.019434
1123.7	-1769.2	-2019.0	36713.94909722	2013.9490972	2000.5139	-0.45176	6.7834	35.224133	139.022021
978.70	-1777.3	-2082.0	36713.94944444	2013.9494444	2000.5139	0.52812	20.960	35.224060	139.020443
968.20	-1786.0	-2254.0	36713.95033565	2013.9503356	2000.5139	-0.0063600	11.328	35.223983	139.020312
1127.5	-1751.7	-2130.0	36713.95081019	2013.9508102	2000.5139	0.17180	13.907	35.224292	139.022070
1175.7	-1777.0	-1802.0	36713.95560185	2013.9556019	2000.5139	0.79536	28.511	35.224064	139.022607
1164.5	-1839.7	-2110.0	36713.95625000	2013.9562500	2000.5139	0.70628	25.732	35.223499	139.022477
1122.2	-1897.0	-2303.0	36713.97013889	2013.9701389	2000.5139	2.1316	132.77	35.222982	139.022005
885.10	-1692.8	-1904.0	36713.97876157	2013.9787616	2000.5139	1.0626	38.782	35.224821	139.019401
1052.9	-1870.8	-1947.0	36713.98193287	2013.9819329	2000.5139	1.4189	58.451	35.223218	139.021257
1143.8	-1804.9	-2013.0	36713.98223380	2013.9822338	2000.5139	1.2408	47.611	35.223812	139.022249
1200.8	-1833.0	-1960.0	36713.98336806	2013.9833681	2000.5139	1.1517	42.970	35.223560	139.022868
1358.9	-2101.8	-2268.0	36714.00395833	2014.0039583	2000.5167	0.52812	20.960	35.221134	139.024609
1352.7	-2030.1	-2177.0	36714.00494213	2014.0049421	2000.5167	0.97352	35.002	35.221781	139.024544
979.80	-1790.8	-3094.0	36714.00815972	2014.0081597	2000.5167	1.2408	47.611	35.223938	139.020443
1309.5	-1971.1	-2222.0	36714.01383102	2014.0138310	2000.5167	0.61720	23.224	35.222314	139.024072
877.40	-1919.2	-3139.0	36714.01714120	2014.0171412	2000.5167	1.1517	42.970	35.222782	139.019320
1419.4	-1938.7	-2865.0	36714.03180556	2014.0318056	2000.5167	1.6862	79.508	35.222603	139.025277
1203.8	-1950.5	-2397.0	36714.07165509	2014.0716551	2000.5167	0.79536	28.511	35.222498	139.022917
1243.2	-1865.8	-1965.0	36714.10062500	2014.1006250	2000.5167	1.1517	42.970	35.223263	139.023340
1547.3	-1928.0	-1778.0	36714.12809028	2014.1280903	2000.5167	0.52812	20.960	35.222701	139.026676
